archetype,gene,log1p,raw,z_scaled
arch_0,AC006511.6,0.0012916963,0.0022510698,-0.020372937
arch_0,AC006525.1,0.005007854,0.009217975,-0.00977718
arch_0,AC006547.1,0.013502242,0.024163716,-0.003453882
arch_0,AC006547.2,0.005474226,0.009469387,-0.012513869
arch_0,AC006581.2,0.013430894,0.02412166,-0.0088715255
arch_0,AC006946.2,0.0012133847,0.0020851828,-0.021511512
arch_0,AC006946.3,0.0006131665,0.0010940388,-0.018236356
arch_0,AC006972.1,0.0041221925,0.007020837,-0.009107799
arch_0,AC006994.2,0.014015546,0.025679303,-0.014616561
arch_0,AC007001.1,0.0005035837,0.000956132,-0.018371303
arch_0,AC007014.1,0.0102280285,0.017618341,-0.0030344096
arch_0,AC007036.1,0.0017492288,0.0030909353,-0.021783348
arch_0,AC007036.5,0.00036011622,0.00074322766,-0.017635563
arch_0,AC007038.1,0.073570624,0.13167539,0.0042759227
arch_0,AC007038.2,0.0073023895,0.012596855,-0.005624298
arch_0,AC007066.2,0.0037799526,0.0067018494,-0.015271541
arch_0,AC007091.1,0.021267496,0.040425807,-0.0022204178
arch_0,AC007098.1,0.048974864,0.086318046,0.00013849713
arch_0,AC007099.1,0.0058715986,0.009266559,0.0060058055
arch_0,AC007100.1,0.00028056398,0.0037894275,-0.022217214
arch_0,AC007114.1,0.0030836705,0.006113995,-0.017539136
arch_0,AC007114.2,0.000743363,0.0072089164,-0.029093266
arch_0,AC007130.1,0.014470764,0.02515861,0.011560151
arch_0,AC007163.1,0.005264205,0.009251755,-0.014253752
arch_0,AC007192.2,0.0033657975,0.0059493873,-0.01648972
arch_0,AC007193.1,0.011024001,0.018249478,0.0052606585
arch_0,AC007193.2,0.035818975,0.081686184,-0.014760644
arch_0,AC007216.1,0.0004585822,0.0007730147,-0.019045906
arch_0,AC007216.2,0.002221337,0.0036745924,-0.020565897
arch_0,AC007216.4,0.07282491,0.13136552,0.010750737
arch_0,AC007220.1,0.0065554925,0.011224079,-0.011089847
arch_0,AC007220.2,0.0014996912,0.002641838,-0.021931805
arch_0,AC007221.1,0.0007141114,0.0013536583,-0.018630609
arch_0,AC007222.2,0.0015015082,0.0026049113,-0.0112951575
arch_0,AC007255.1,0.0043489523,0.007879162,-0.05897388
arch_0,AC007262.2,0.025879035,0.048538305,-0.006510231
arch_0,AC007271.1,0.0007116445,0.0017099518,-0.023111785
arch_0,AC007272.1,0.0006358027,0.0010409175,-0.015876774
arch_0,AC007277.1,0.0017753652,0.003023108,-0.020762462
arch_0,AC007285.1,0.016386721,0.029774915,-0.0051246276
arch_0,AC007285.2,0.0030647533,0.005222997,-0.018465346
arch_0,AC007292.1,0.00053194124,0.0009854088,-0.01899992
arch_0,AC007292.2,0.00197534,0.0034654806,-0.021898044
arch_0,AC007292.3,0.0044092815,0.0074320873,-0.014268256
arch_0,AC007298.2,0.0012085551,0.0023149275,-0.021251058
arch_0,AC007308.1,0.00072785735,0.0013308466,-0.019872636
arch_0,AC007314.1,0.0037155293,0.006223271,-0.016112806
arch_0,AC007317.1,0.0023447336,0.0062895706,-0.0283107
arch_0,AC007317.2,0.0024673045,0.005210084,-0.028773697
arch_0,AC007319.1,0.6708351,1.794493,0.07770302
arch_0,AC007344.1,0.0010029763,0.0017881469,-0.021746013
arch_0,AC007347.1,0.011473283,0.01955649,0.0026768849
arch_0,AC007349.1,0.00072161696,0.0012274573,-0.018480053
arch_0,AC007364.1,0.08614088,0.17344163,0.02949709
arch_0,AC007365.1,0.0013367647,0.002589072,-0.01999497
arch_0,AC007368.1,0.0009019346,0.0021810962,-0.022517279
arch_0,AC007370.1,0.0002758727,0.0010144744,-0.018694608
arch_0,AC007370.2,0.002552888,0.0056783166,-0.022192448
arch_0,AC007376.2,0.036580335,0.066559196,-0.0013474658
arch_0,AC007383.2,0.0014159929,0.002657726,-0.01758853
arch_0,AC007383.3,0.008762917,0.01483346,-0.003038102
arch_0,AC007384.1,0.06812687,0.11932265,0.0196611
arch_0,AC007387.2,0.0002287703,0.0004923464,-0.021933716
arch_0,AC007389.1,0.22310637,0.45403442,0.1351192
arch_0,AC007389.3,0.017969515,0.030223904,0.04012701
arch_0,AC007402.1,0.00543437,0.012288363,-0.015774846
arch_0,AC007405.1,0.0032911436,0.00633908,-0.016720569
arch_0,AC007406.3,0.0022194823,0.0036550574,-0.020212432
arch_0,AC007406.5,0.0033500495,0.008316466,-0.01944586
arch_0,AC007422.1,0.0059423544,0.011641205,-0.009495901
arch_0,AC007431.1,0.00085943885,0.0015192364,-0.020427383
arch_0,AC007431.2,0.0008553695,0.0014765605,-0.018153938
arch_0,AC007448.5,0.005172625,0.009059562,-0.01425593
arch_0,AC007450.1,0.0014221229,0.0024847183,-0.019902723
arch_0,AC007493.1,0.00075000484,0.0013214372,-0.018395003
arch_0,AC007494.2,0.0021906772,0.0035459069,-0.018665398
arch_0,AC007495.1,0.0035051082,0.0058860183,-0.017326627
arch_0,AC007496.1,0.0009383824,0.0016418694,-0.020018147
arch_0,AC007496.2,0.00086865254,0.0015177942,-0.018921155
arch_0,AC007513.1,0.0026889062,0.0053653456,-0.018728498
arch_0,AC007527.1,0.0010677585,0.002123793,-0.019681826
arch_0,AC007529.2,0.036090124,0.0884183,-0.038069762
arch_0,AC007533.1,0.013475165,0.022284895,0.0087348
arch_0,AC007535.1,0.0013030336,0.0023752078,-0.022108957
arch_0,AC007541.1,0.0028948153,0.005951023,-0.015451165
arch_0,AC007563.2,0.03930196,0.06561449,0.042653177
arch_0,AC007566.1,0.06976434,0.12484803,0.006419976
arch_0,AC007569.1,0.003364119,0.0061128656,-0.022363067
arch_0,AC007570.1,0.00060399435,0.0011172404,-0.020633046
arch_0,AC007598.2,0.0018766297,0.0032901953,-0.01890516
arch_0,AC007601.1,0.00064811105,0.0011320099,-0.01872583
arch_0,AC007610.1,0.0009418779,0.0017069699,-0.021124141
arch_0,AC007610.2,0.0019034025,0.0031026015,-0.02065265
arch_0,AC007611.1,0.0031179418,0.005864514,-0.02137902
arch_0,AC007614.1,0.007681627,0.014090069,0.005998536
arch_0,AC007619.1,0.008259347,0.014263918,-0.0043382146
arch_0,AC007620.2,0.0039055543,0.0068366337,-0.014351014
arch_0,AC007622.2,0.010466013,0.017983634,0.0003659153
arch_0,AC007637.1,0.0054183616,0.00993525,-0.009577587
arch_0,AC007638.1,0.00063641474,0.0009858443,-0.013536013
arch_0,AC007638.2,0.0009522847,0.0014854141,-0.016418852
arch_0,AC007666.1,0.0013154728,0.002555489,-0.018869715
arch_0,AC007666.2,0.02882163,0.049612213,0.04382311
arch_0,AC007679.1,0.013687267,0.022562284,0.009250621
arch_0,AC007681.1,0.023104485,0.041771553,0.0054121055
arch_0,AC007686.2,0.008192721,0.01702403,-0.0039854874
arch_0,AC007686.3,0.0018080567,0.0037626615,-0.020061547
arch_0,AC007686.4,0.00378536,0.0092333695,-0.020334117
arch_0,AC007695.1,0.0019391343,0.0033344645,-0.020603312
arch_0,AC007728.1,0.0044725575,0.006954656,-0.0075517246
arch_0,AC007731.3,0.000587955,0.0010100608,-0.019650068
arch_0,AC007736.1,0.0009758006,0.0016856455,-0.023937305
arch_0,AC007750.1,0.0011376325,0.0018616242,-0.022094956
arch_0,AC007773.1,0.0050164075,0.008980659,-0.010291692
arch_0,AC007780.1,0.046565384,0.08484218,0.0012227037
arch_0,AC007785.3,0.0012887584,0.0022809636,-0.02365815
arch_0,AC007846.1,0.0011942916,0.0022480625,-0.022221683
arch_0,AC007848.1,0.000507973,0.00096334436,-0.017584993
arch_0,AC007861.1,0.0004929472,0.00092197815,-0.020691274
arch_0,AC007877.1,0.026397506,0.05173951,0.047487967
arch_0,AC007879.3,0.0013270419,0.002453222,-0.024693357
arch_0,AC007881.4,0.007317771,0.012519518,-0.00197549
arch_0,AC007906.2,0.012260686,0.021686416,0.0122014545
arch_0,AC007920.2,0.0016753933,0.0037297497,-0.024812544
arch_0,AC007923.4,0.007210887,0.013576332,-0.026864486
arch_0,AC007938.2,0.00038307495,0.00073466776,-0.018257668
arch_0,AC007938.3,0.0006731414,0.0011775723,-0.026587768
arch_0,AC007950.2,0.00083488954,0.0015410716,-0.020013329
arch_0,AC007952.4,0.00066414557,0.0014575688,-0.020207044
arch_0,AC007991.3,0.0013144405,0.0023094488,-0.023306917
arch_0,AC008014.1,0.08803524,0.18669626,-0.013048695
arch_0,AC008050.1,0.04815266,0.0916886,-0.011205052
arch_0,AC008056.1,0.012012426,0.021259483,0.013677237
arch_0,AC008056.2,0.0017545484,0.0028776953,-0.017897341
arch_0,AC008073.2,0.0010545884,0.0017606192,-0.020337278
arch_0,AC008079.1,0.006955623,0.013118189,-0.010516336
arch_0,AC008080.3,0.0014464555,0.0025124943,-0.020324158
arch_0,AC008080.4,0.001600753,0.002566541,-0.020895757
arch_0,AC008083.2,0.0023546605,0.0042662146,-0.016034279
arch_0,AC008083.3,0.002449132,0.0044607827,-0.015491325
arch_0,AC008105.3,0.014151965,0.025213644,-0.016737951
arch_0,AC008114.1,0.0019526426,0.003258244,-0.01946071
arch_0,AC008115.1,0.0007264844,0.0012003263,-0.018263113
arch_0,AC008119.1,0.0071663284,0.012280831,-0.010363485
arch_0,AC008124.1,0.02474444,0.04611075,0.012498173
arch_0,AC008127.1,0.0027238599,0.0049149026,-0.060031217
arch_0,AC008147.1,0.0034061521,0.0057375734,-0.018774139
arch_0,AC008149.2,0.0018730322,0.003527651,-0.020754257
arch_0,AC008250.1,0.023148129,0.04613139,-0.011792363
arch_0,AC008264.2,0.0040709716,0.0069629266,-0.01440116
arch_0,AC008267.5,0.0028377173,0.0050294613,-0.016346129
arch_0,AC008268.1,0.0013111181,0.0021138545,-0.021375349
arch_0,AC008269.1,0.038008202,0.07023376,-0.0002547488
arch_0,AC008277.1,0.009511248,0.015466472,0.006652157
arch_0,AC008393.1,0.0022465396,0.004031851,-0.020103874
arch_0,AC008397.1,0.00052698905,0.000799459,-0.016359515
arch_0,AC008403.3,0.0022920975,0.004400132,-0.022449374
arch_0,AC008415.1,0.0045601306,0.008939189,-0.069569856
arch_0,AC008429.1,0.0011138504,0.0019922042,-0.019509241
arch_0,AC008429.3,0.0009640623,0.0017712842,-0.022779923
arch_0,AC008438.1,0.009676447,0.017194448,-0.0027566066
arch_0,AC008438.2,0.0032007187,0.005644617,-0.016431766
arch_0,AC008440.1,0.0037519478,0.0064405035,-0.016101131
arch_0,AC008440.2,0.03400942,0.058112785,-0.010222754
arch_0,AC008443.1,0.047463335,0.08600133,0.007404978
arch_0,AC008443.2,0.0014527577,0.002557777,-0.021923399
arch_0,AC008443.4,0.0005362626,0.0009253151,-0.019223498
arch_0,AC008443.5,0.0016331768,0.0037970624,-0.019929135
arch_0,AC008443.6,0.0020715524,0.0035350688,-0.023968082
arch_0,AC008443.8,0.0027306704,0.0046826913,-0.019797046
arch_0,AC008453.2,0.00077235966,0.0014649903,-0.023113409
arch_0,AC008459.1,0.0010966397,0.0019655963,-0.017217644
arch_0,AC008462.1,0.014535603,0.025655663,0.0048607327
arch_0,AC008467.1,0.02642267,0.045818422,0.0017927624
arch_0,AC008474.1,0.0013798999,0.004147936,-0.023328863
arch_0,AC008496.2,0.0027518023,0.0293069,-0.021990947
arch_0,AC008496.3,0.0018191851,0.0030213315,-0.01644072
arch_0,AC008507.2,0.0011872598,0.0020005149,-0.018505404
arch_0,AC008522.1,0.0037679367,0.006319233,-0.012305172
arch_0,AC008532.1,0.00044563113,0.00087357854,-0.01629104
arch_0,AC008537.2,0.002909546,0.004796822,-0.019360851
arch_0,AC008537.4,0.007491558,0.012822335,-0.009838124
arch_0,AC008543.1,0.0050512026,0.00887322,-0.01216639
arch_0,AC008543.5,0.0005646159,0.0010149966,-0.018553117
arch_0,AC008551.1,0.0057324735,0.010508837,-0.008670223
arch_0,AC008554.1,0.02080215,0.034640197,0.016074194
arch_0,AC008555.2,0.003230592,0.0053857625,-0.015892137
arch_0,AC008555.4,0.0030217252,0.0054606455,-0.01755586
arch_0,AC008568.1,0.00063929457,0.0015835785,-0.020545667
arch_0,AC008569.1,0.0069998205,0.012346683,-0.007170414
arch_0,AC008572.1,0.0007039848,0.0012410752,-0.019762933
arch_0,AC008574.1,0.0018698737,0.0031825353,-0.020510098
arch_0,AC008591.1,0.04416122,0.07835423,0.04966565
arch_0,AC008592.1,0.00091259426,0.0016214754,-0.021533124
arch_0,AC008592.2,0.002146908,0.0044150227,-0.020979198
arch_0,AC008592.4,0.002544221,0.004507614,-0.016185835
arch_0,AC008608.2,0.0018483109,0.003738522,-0.021086937
arch_0,AC008610.1,0.0022131363,0.0038178265,-0.01931594
arch_0,AC008619.1,0.010013907,0.0154019995,0.022597041
arch_0,AC008629.1,0.013402527,0.024991209,0.0012217098
arch_0,AC008649.2,0.004492874,0.008426379,-0.015380303
arch_0,AC008655.2,0.0005738186,0.0009915966,-0.019155117
arch_0,AC008667.1,0.0037638408,0.006461721,-0.024937736
arch_0,AC008676.1,0.0023836067,0.0044157775,-0.010008301
arch_0,AC008679.1,0.00078587414,0.0015940956,-0.020467121
arch_0,AC008686.1,0.006781028,0.011465339,-0.004421498
arch_0,AC008691.1,0.011945925,0.021738995,-0.010215267
arch_0,AC008696.2,0.00024689385,0.013555442,-0.016960286
arch_0,AC008700.1,0.004032898,0.0064497925,-0.013654789
arch_0,AC008703.1,0.00045821784,0.0007452945,-0.018631471
arch_0,AC008728.1,0.00052095915,0.00092334626,-0.021841945
arch_0,AC008731.1,0.023385154,0.04077818,0.0027389214
arch_0,AC008735.2,0.023990449,0.039453052,0.003518496
arch_0,AC008736.1,0.0007899938,0.0019299221,-0.02190642
arch_0,AC008738.2,0.00036687465,0.00071248173,-0.017521461
arch_0,AC008741.1,0.00046496626,0.00094000826,-0.017837293
arch_0,AC008742.1,0.013343676,0.022780912,0.019225266
arch_0,AC008750.4,0.0013019306,0.0022576582,-0.019448072
arch_0,AC008751.3,0.0012164201,0.0019766677,-0.020463202
arch_0,AC008752.1,0.0013936501,0.0023975845,-0.022687938
arch_0,AC008758.2,0.0039336937,0.0065628993,-0.012211827
arch_0,AC008760.1,0.0026557213,0.004343091,-0.018896613
arch_0,AC008761.1,0.0055299993,0.009534087,-0.013118876
arch_0,AC008764.2,0.0071307067,0.011976684,-0.007188779
arch_0,AC008764.6,0.0014617695,0.002606015,-0.022871727
arch_0,AC008764.8,0.006357809,0.01136489,-0.011877452
arch_0,AC008770.3,0.0024704288,0.0041581565,-0.019222349
arch_0,AC008771.1,0.09278032,0.16428615,0.03496218
arch_0,AC008781.1,0.004657225,0.007983123,-0.013854817
arch_0,AC008781.2,0.0042881966,0.007992952,-0.022940792
arch_0,AC008825.1,0.0048338417,0.009372392,-0.015123921
arch_0,AC008840.1,0.010443127,0.019429574,0.011067675
arch_0,AC008870.4,0.003182586,0.00569764,-0.018296773
arch_0,AC008871.1,0.0054856245,0.009316686,-0.013701068
arch_0,AC008875.2,0.0014450378,0.0026764157,-0.021232843
arch_0,AC008875.3,0.0035690886,0.0067612333,-0.019649921
arch_0,AC008883.1,0.006632626,0.010966031,-0.0043667103
arch_0,AC008892.1,0.038509782,0.0691016,0.009877028
arch_0,AC008894.2,0.0034489795,0.005873477,-0.016526269
arch_0,AC008906.1,0.0052826568,0.008884255,-0.014105022
arch_0,AC008906.2,0.0021273093,0.0037663109,-0.022206815
arch_0,AC008914.1,0.016359458,0.027488777,0.0074261148
arch_0,AC008915.2,0.0024335019,0.0043270094,-0.018508922
arch_0,AC008937.2,0.009760478,0.016089715,0.010069349
arch_0,AC008937.3,0.00069732504,0.0012254491,-0.01971955
arch_0,AC008945.1,0.0006866205,0.0012281351,-0.019063694
arch_0,AC008945.2,0.00367246,0.007348768,-0.017630313
arch_0,AC008946.1,0.0017352941,0.003043344,-0.022584897
arch_0,AC008957.1,0.0008138118,0.0056519173,-0.027669925
arch_0,AC008957.2,0.000345139,0.015086611,-0.022470066
arch_0,AC008966.1,0.002214165,0.0045351367,-0.014294247
arch_0,AC008969.1,0.033115048,0.058514368,0.0034276647
arch_0,AC008969.2,0.0006142015,0.0009888036,-0.01855179
arch_0,AC008992.1,0.0010162474,0.001758736,-0.016788753
arch_0,AC009019.1,0.0025714007,0.004176282,-0.016617738
arch_0,AC009019.2,0.0007381588,0.0012790037,-0.018281052
arch_0,AC009021.1,0.001003438,0.0019162756,-0.021321652
arch_0,AC009034.1,0.0014326655,0.0026009476,-0.023564076
arch_0,AC009053.2,0.0008280772,0.0015739896,-0.020790074
arch_0,AC009053.3,0.0030536568,0.0051909676,-0.01858969
arch_0,AC009055.1,0.0012138543,0.0021330258,-0.030544499
arch_0,AC009060.1,0.06207759,0.10748084,0.019193705
arch_0,AC009061.2,0.034844186,0.06166452,0.008688418
arch_0,AC009063.2,0.00046106923,0.0016942592,-0.025645418
arch_0,AC009063.3,0.0024484308,0.005619034,-0.027622338
arch_0,AC009065.2,0.005232785,0.008702042,-0.012679379
arch_0,AC009065.3,0.00093636324,0.0014333914,-0.021301532
arch_0,AC009065.4,0.0026676042,0.004634096,-0.021926466
arch_0,AC009065.8,0.0007802403,0.0013881117,-0.020720761
arch_0,AC009081.2,0.0024974172,0.0044688634,-0.020609366
arch_0,AC009087.1,0.0029182404,0.004994124,-0.021833783
arch_0,AC009088.1,0.0014070851,0.002394622,-0.022359272
arch_0,AC009088.2,0.0012571416,0.0021674668,-0.02020029
arch_0,AC009090.6,0.007615716,0.012726655,-0.002979682
arch_0,AC009093.1,0.0027649691,0.0048564784,-0.019528791
arch_0,AC009093.2,0.109392084,0.20856982,-0.020633584
arch_0,AC009093.4,0.0024812168,0.0042967135,-0.021864144
arch_0,AC009095.1,0.0007112964,0.0012276537,-0.020501705
arch_0,AC009097.1,0.0027420234,0.0046872855,-0.020695651
arch_0,AC009102.4,0.0035789395,0.0062347185,-0.022463256
arch_0,AC009107.1,0.0006896416,0.0012041117,-0.01833414
arch_0,AC009107.2,0.009527792,0.015815007,-0.005827287
arch_0,AC009113.1,0.004498257,0.007934222,-0.012052006
arch_0,AC009118.3,0.0024600807,0.006096384,-0.021959698
arch_0,AC009119.1,0.0003790612,0.0012648323,-0.019570813
arch_0,AC009120.2,0.14197835,0.26280722,-0.0043194243
arch_0,AC009120.3,0.0016983767,0.0029978005,-0.019385587
arch_0,AC009120.4,0.0009340885,0.001886779,-0.021186974
arch_0,AC009126.1,0.018903846,0.033733677,0.005117065
arch_0,AC009133.1,0.023418203,0.038399763,0.010605328
arch_0,AC009137.1,0.009281824,0.016276889,-0.0044752164
arch_0,AC009139.2,0.003568879,0.0060488544,-0.021616295
arch_0,AC009141.1,0.0016163202,0.0026502602,-0.019185418
arch_0,AC009142.1,0.0003474905,0.001333645,-0.022371411
arch_0,AC009145.3,0.0014465718,0.0024421483,-0.022370914
arch_0,AC009148.1,0.0020378963,0.0034851835,-0.021692872
arch_0,AC009152.3,0.0015817081,0.0025817547,-0.023753824
arch_0,AC009152.6,0.0013733936,0.0022426215,-0.024675237
arch_0,AC009154.1,0.02507171,0.043006506,0.013699699
arch_0,AC009154.2,0.0017748068,0.0030619919,-0.017121132
arch_0,AC009159.3,0.00058103603,0.0010920146,-0.01897103
arch_0,AC009163.1,0.005581027,0.0094114505,-0.027130367
arch_0,AC009163.7,0.0012417448,0.0023616243,-0.019089002
arch_0,AC009226.1,0.009354244,0.019892825,-0.022319492
arch_0,AC009228.1,0.008633186,0.014894035,-0.003200583
arch_0,AC009229.1,0.004035019,0.00683907,-0.01758568
arch_0,AC009229.2,0.011657446,0.01944497,-0.0009945647
arch_0,AC009236.2,0.00083822606,0.0014364645,-0.037130285
arch_0,AC009242.1,0.010970163,0.018944442,-0.008012329
arch_0,AC009244.2,0.0013273618,0.0022518684,-0.023057602
arch_0,AC009264.1,0.00023115962,0.04912542,-0.022063656
arch_0,AC009269.2,0.018002527,0.030872716,-0.013491719
arch_0,AC009271.1,0.026673624,0.05577433,0.019466978
arch_0,AC009271.2,0.0013848167,0.0024490352,-0.015986182
arch_0,AC009275.1,0.0034962613,0.0063104304,-0.016331531
arch_0,AC009283.1,0.0013522126,0.003320051,-0.022595402
arch_0,AC009292.2,0.0006782698,0.0012190584,-0.0203226
arch_0,AC009299.3,0.011516466,0.02086992,0.0053290525
arch_0,AC009303.2,0.0054494403,0.009563103,-0.010277448
arch_0,AC009309.1,0.0004653299,0.0010647647,-0.017716983
arch_0,AC009312.1,0.0010178143,0.0018849601,-0.020507257
arch_0,AC009313.1,0.013824733,0.025870655,0.009854443
arch_0,AC009315.1,0.025272705,0.051731013,0.0017911717
arch_0,AC009318.1,0.009222974,0.041050453,-0.0166014
arch_0,AC009318.2,0.0005363034,0.0011320465,-0.017671349
arch_0,AC009318.3,0.0018459507,0.0034435976,-0.020849384
arch_0,AC009320.1,0.001894881,0.003196943,-0.018912308
arch_0,AC009365.1,0.00055545126,0.0011154558,-0.019733109
arch_0,AC009365.4,0.0034559679,0.0074247885,-0.016694251
arch_0,AC009403.2,0.002381609,0.0041056583,-0.018935688
arch_0,AC009404.1,0.0051868623,0.009327982,-0.01137802
arch_0,AC009411.1,0.0013922872,0.0020101545,-0.015244156
arch_0,AC009411.2,0.007462248,0.011771306,0.009269956
arch_0,AC009413.2,0.0018215588,0.0035969368,-0.030227149
arch_0,AC009432.2,0.00063663657,0.0013135293,-0.019414116
arch_0,AC009434.1,0.00067431515,0.0011626318,-0.02184841
arch_0,AC009435.1,0.0020436733,0.0036087874,-0.02274832
arch_0,AC009478.1,0.0013190425,0.0023219378,-0.01912741
arch_0,AC009480.1,0.0005527242,0.00093669514,-0.017706532
arch_0,AC009486.2,0.0011094612,0.0020873533,-0.019922057
arch_0,AC009495.1,0.005790552,0.010932311,-0.012607425
arch_0,AC009495.3,0.00054262095,0.0010905905,-0.017017163
arch_0,AC009501.3,0.019117408,0.032998268,0.0075111235
arch_0,AC009505.1,0.014931534,0.02453416,0.017838173
arch_0,AC009506.1,0.0015937679,0.0031883335,-0.020389566
arch_0,AC009509.1,0.0035885428,0.005681927,-0.011752084
arch_0,AC009509.4,0.0007653909,0.0013844521,-0.018585885
arch_0,AC009511.1,0.001168704,0.0021577307,-0.02000904
arch_0,AC009522.1,0.0071857055,0.0138744395,-0.014405575
arch_0,AC009531.1,0.00044829352,0.00093226804,-0.018540718
arch_0,AC009542.1,0.004275775,0.007279308,-0.012965437
arch_0,AC009554.1,0.057672814,0.09968972,0.011711533
arch_0,AC009560.3,0.008191949,0.013741538,0.0091743795
arch_0,AC009560.4,0.020919386,0.035288762,0.029321866
arch_0,AC009562.1,0.00071515224,0.0012075104,-0.021695456
arch_0,AC009563.1,0.0025934994,0.004303793,-0.017961027
arch_0,AC009623.1,0.01575409,0.027887784,0.02830339
arch_0,AC009623.3,0.0024674023,0.003990043,-0.014456601
arch_0,AC009630.1,0.010241007,0.017785242,-0.0023066623
arch_0,AC009630.3,0.0015894598,0.0027058143,-0.021297049
arch_0,AC009682.1,0.0005648942,0.00092796003,-0.016227499
arch_0,AC009686.1,0.0010256275,0.0018893274,-0.014516137
arch_0,AC009690.2,0.041358154,0.07062601,0.0077780816
arch_0,AC009716.1,0.0065168696,0.0108444225,-0.0052144234
arch_0,AC009731.1,0.0005198655,0.0010341208,-0.01789065
arch_0,AC009754.2,0.0008767396,0.0017179494,-0.016604792
arch_0,AC009779.2,0.0030848912,0.005520209,-0.016298817
arch_0,AC009812.1,0.00257579,0.0051563825,-0.017912803
arch_0,AC009812.3,0.0010122336,0.0018545098,-0.020872679
arch_0,AC009812.4,0.00068566186,0.0019709615,-0.01940947
arch_0,AC009835.1,0.00043262346,0.00080163014,-0.020640614
arch_0,AC009879.4,0.0016139727,0.0057488647,-0.02695663
arch_0,AC009884.1,0.0027796507,0.0047577666,-0.02298212
arch_0,AC009899.1,0.00037259154,0.0009933229,-0.02506232
arch_0,AC009950.1,0.010514089,0.017546102,0.0063973335
arch_0,AC009951.5,0.0067367633,0.0112544205,-0.004736293
arch_0,AC009951.6,0.0011016964,0.0022469684,-0.019258354
